"Location","yrfac","buffer","year","forest_sum_ha","total","pct_buff"
"Likati","1994","20",1994,88077.9000305696,753577.529669506,11.6879679346593
"Likati","1994","200",1994,10661063.759378,75397873.8609148,14.1397405701973
"Likati","1994","300",1994,24175621.620458,169647153.843869,14.2505318083365
"Likati","1994","50",1994,690290.238835506,4712951.26284571,14.646666182979
"Likati","1995","100",1995,2792571.89197538,18849981.3743845,14.8147196355867
"Likati","1995","20",1995,86900.1086357901,753577.529669506,11.531674607376
"Likati","1995","20",1995,86900.1086357901,753577.529669507,11.531674607376
"Likati","1995","200",1995,10632549.8096431,75397873.8609146,14.1019225943384
"Likati","1995","200",1995,10632549.8096431,75397873.8609148,14.1019225943383
"Likati","1995","300",1995,24137666.3429295,169647153.843869,14.2281587377198
"Likati","1995","50",1995,688542.548378737,4712951.26284571,14.6095834643321
"Likati","1996","100",1996,2792486.40711608,18849981.3743845,14.8142661345588
"Likati","1996","20",1996,86900.1086357901,753577.529669507,11.531674607376
"Likati","1996","20",1996,86900.1086357901,753577.529669506,11.531674607376
"Likati","1996","200",1996,10629757.3042393,75397873.8609147,14.0982189018325
"Likati","1996","200",1996,10629757.3042393,75397873.8609148,14.0982189018325
"Likati","1996","300",1996,24134370.4266876,169647153.843869,14.2262159310372
"Likati","1996","50",1996,688428.568566338,4712951.2628457,14.6071650261595
"Likati","1996","50",1996,688428.568566338,4712951.26284571,14.6071650261594
"Likati","1997","100",1997,2792210.95590278,18849981.3743845,14.8128048534687
"Likati","1997","20",1997,86900.1086357901,753577.529669507,11.531674607376
"Likati","1997","20",1997,86900.1086357901,753577.529669506,11.531674607376
"Likati","1997","200",1997,10621142.3300856,75397873.8609148,14.086792884476
"Likati","1997","300",1997,24119866.49556,169647153.843868,14.2176664618602
"Likati","1997","50",1997,688428.568566338,4712951.2628457,14.6071650261595
"Likati","1997","50",1997,688428.568566338,4712951.26284571,14.6071650261594
"Likati","1998","100",1998,2779711.1698098,18849981.3743845,14.746492925384
"Likati","1998","20",1998,84905.4619188247,753577.529669506,11.2669842950415
"Likati","1998","20",1998,84905.4619188247,753577.529669507,11.2669842950415
"Likati","1998","200",1998,10580546.5202365,75397873.8609148,14.0329507696122
"Likati","1998","300",1998,24023866.9985678,169647153.843869,14.1610787179357
"Likati","1998","50",1998,684087.837377514,4712951.26284571,14.5150628390852
"Likati","1999","100",1999,2774183.14890849,18849981.3743845,14.7171665255774
"Likati","1999","20",1999,84316.566221435,753577.529669507,11.1888376313998
"Likati","1999","20",1999,84316.566221435,753577.529669506,11.1888376313998
"Likati","1999","200",1999,10543256.1249469,75397873.8609147,13.9834926173063
"Likati","1999","200",1999,10543256.1249469,75397873.8609148,13.9834926173063
"Likati","1999","300",1999,23944736.5138104,169647153.843869,14.114434560952
"Likati","1999","50",1999,681855.732718053,4712951.26284571,14.4677017582046
"Likati","2000","100",2000,2761673.86449781,18849981.3743845,14.6508042084895
"Likati","2000","20",2000,80412.7576468028,753577.529669506,10.6708008772593
"Likati","2000","20",2000,80412.7576468028,753577.529669507,10.6708008772593
"Likati","2000","200",2000,10501824.4631402,75397873.8609148,13.9285419142094
"Likati","2000","200",2000,10501824.4631402,75397873.8609147,13.9285419142094
"Likati","2000","300",2000,23859109.1797464,169647153.843869,14.0639607792681
"Likati","2000","50",2000,675947.779108755,4712951.26284571,14.3423460462567
"Likati","2001","100",2001,2751444.1763351,18849981.3743845,14.5965352521466
"Likati","2001","20",2001,79443.9292414196,753577.529669506,10.5422370112682
"Likati","2001","20",2001,79443.9292414196,753577.529669507,10.5422370112682
"Likati","2001","200",2001,10453516.0193189,75397873.8609148,13.864470553377
"Likati","2001","300",2001,23781127.9914308,169647153.843869,14.0179940851335
"Likati","2001","50",2001,672974.805668707,4712951.26284571,14.279265117254
"Likati","2002","100",2002,2748072.27355166,18849981.3743845,14.5786471560447
"Likati","2002","20",2002,77154.8346757594,753577.529669507,10.2384733671128
"Likati","2002","20",2002,77154.8346757594,753577.529669506,10.2384733671129
"Likati","2002","200",2002,10452005.7868046,75397873.8609148,13.8624675360014
"Likati","2002","200",2002,10452005.7868046,75397873.8609147,13.8624675360014
"Likati","2002","300",2002,23782191.8030132,169647153.843869,14.0186211581838
"Likati","2002","50",2002,670476.74811365,4712951.26284571,14.2262610139705
"Likati","2003","100",2003,2749487.52288892,18849981.3743845,14.5861551175071
"Likati","2003","20",2003,77069.3498164609,753577.529669507,10.2271294965842
"Likati","2003","20",2003,77069.3498164609,753577.529669506,10.2271294965842
"Likati","2003","200",2003,10470223.5601529,75397873.8609148,13.8866297204443
"Likati","2003","200",2003,10470223.5601529,75397873.8609147,13.8866297204443
"Likati","2003","300",2003,23829797.3713247,169647153.843869,14.0466826771854
"Likati","2003","50",2003,670942.165680942,4712951.26284571,14.2361363031754
"Likati","2004","100",2004,2745963.64702228,18849981.3743845,14.5674607973555
"Likati","2004","20",2004,75806.0735623828,753577.529669507,10.0594922987723
"Likati","2004","20",2004,75806.0735623828,753577.529669506,10.0594922987723
"Likati","2004","200",2004,10454342.3729587,75397873.8609148,13.8655665440165
"Likati","2004","300",2004,23821011.4274524,169647153.843868,14.0415037256538
"Likati","2004","50",2004,668795.545880779,4712951.26284571,14.1905890509242
"Likati","2005","100",2005,2741166.99658387,18849981.3743845,14.5420143507881
"Likati","2005","20",2005,74970.2216047973,753577.529669507,9.94857445360355
"Likati","2005","20",2005,74970.2216047973,753577.529669506,9.94857445360357
"Likati","2005","200",2005,10441130.2130383,75397873.8609147,13.8480432913783
"Likati","2005","300",2005,23817126.6155132,169647153.843869,14.0392137892468
"Likati","2005","50",2005,666914.878976212,4712951.26284571,14.1506848210759
"Likati","2006","100",2006,2738630.94575801,18849981.3743845,14.5285604869593
"Likati","2006","20",2006,74542.7973083048,753577.529669506,9.89185510096045
"Likati","2006","20",2006,74542.7973083048,753577.529669507,9.89185510096044
"Likati","2006","200",2006,10440484.3274347,75397873.8609148,13.8471866550164
"Likati","2006","300",2006,23830671.2165531,169647153.843868,14.0471977729053
"Likati","2006","50",2006,666354.478231921,4712951.26284571,14.1387941667271
"Likati","2006","50",2006,666354.478231921,4712951.2628457,14.1387941667272
"Likati","2007","100",2007,2736911.75025435,18849981.3743845,14.5194400773975
"Likati","2007","20",2007,73887.4133870162,753577.529669506,9.80488542690767
"Likati","2007","20",2007,73887.4133870162,753577.529669507,9.80488542690766
"Likati","2007","200",2007,10433911.4915864,75397873.8609148,13.8384691202748
"Likati","2007","300",2007,23833986.1294304,169647153.843869,14.049151777321
"Likati","2007","50",2007,666012.538794728,4712951.26284571,14.1315388522092
"Likati","2008","100",2008,2735581.98577637,18849981.3743845,14.5123856169629
"Likati","2008","20",2008,73535.9756321223,753577.529669506,9.75824951473444
"Likati","2008","20",2008,73535.9756321223,753577.529669507,9.75824951473442
"Likati","2008","200",2008,10432125.8078588,75397873.8609147,13.836100772686
"Likati","2008","300",2008,23840862.911445,169647153.843869,14.0532053566819
"Likati","2008","50",2008,665860.56571153,4712951.26284571,14.1283142679791
"Likati","2009","100",2009,2732922.45682042,18849981.3743845,14.4982766960938
"Likati","2009","20",2009,73127.5479710294,753577.529669507,9.70405102220877
"Likati","2009","200",2009,10428506.9488152,75397873.8609147,13.8313010895407
"Likati","2009","300",2009,23851833.4683884,169647153.843869,14.0596720475133
"Likati","2009","50",2009,665347.656555739,4712951.26284571,14.1174312962022
"Likati","2010","100",2010,2729712.02543787,18849981.3743845,14.4812452130447
"Likati","2010","20",2010,72443.6690966413,753577.529669507,9.61330005797978
"Likati","2010","200",2010,10418619.2000897,75397873.8609147,13.8181869946475
"Likati","2010","300",2010,23830357.7720691,169647153.843869,14.0470130103101
"Likati","2010","50",2010,664711.26926985,4712951.26284571,14.1039283497384
"Likati","2011","100",2011,2725532.76564994,18849981.3743845,14.4590740516789
"Likati","2011","20",2011,70971.4298531668,753577.529669507,9.41793339887568
"Likati","2011","200",2011,10410270.1788315,75397873.8609148,13.8071137099107
"Likati","2011","300",2011,23822578.6498729,169647153.843869,14.0424275386297
"Likati","2011","50",2011,662707.124235185,4712951.26284571,14.061404145203
"Likati","2012","100",2012,2719491.83559285,18849981.3743845,14.4270266457048
"Likati","2012","20",2012,69280.7293025962,753577.529669507,9.19357684842067
"Likati","2012","200",2012,10400211.4603874,75397873.8609146,13.7937728583335
"Likati","2012","300",2012,23811513.1097526,169647153.843869,14.0359048591331
"Likati","2012","50",2012,660171.073409329,4712951.26284571,14.0075938958621
"Likati","2013","100",2013,2715284.08085182,18849981.3743845,14.4047043173298
"Likati","2013","20",2013,68330.8975326127,753577.529669506,9.06753384254708
"Likati","2013","200",2013,10393154.2103364,75397873.8609146,13.7844128463205
"Likati","2013","300",2013,23805082.7486698,169647153.843869,14.0321144264986
"Likati","2013","50",2013,658166.928374664,4712951.26284571,13.9650696913267
"Likati","2014","100",2014,2711361.27564179,18849981.3743845,14.3838936590478
"Likati","2014","20",2014,68216.9177202147,753577.529669506,9.05240868184225
"Likati","2014","200",2014,10384643.7176774,75397873.8609146,13.7731254024931
"Likati","2014","300",2014,23792127.0433272,169647153.843869,14.0244775725644
"Likati","2014","50",2014,656162.783339999,4712951.26284572,13.9225454867913
"Likati","2015","100",2015,2711361.27564179,18849981.3743845,14.3838936590478
"Likati","2015","20",2015,68216.9177202147,753577.529669506,9.05240868184225
"Likati","2015","200",2015,10384634.2193597,75397873.8609147,13.7731128048996
"Likati","2015","300",2015,23792117.5450095,169647153.843869,14.0244719736979
"Likati","2015","50",2015,656162.783339999,4712951.26284572,13.9225454867913
"Likati","2016","100",2016,2707780.40986896,18849981.3743845,14.3648970048777
"Likati","2016","20",2016,67485.5472573274,753577.529669507,8.95535556731956
"Likati","2016","200",2016,10373882.1237234,75397873.8609147,13.7588523289927
"Likati","2016","300",2016,23773301.3776461,169647153.843869,14.0133806191204
"Likati","2016","50",2016,655022.985216018,4712951.26284571,13.898361105065
"Likati","2017","100",2017,2702261.88728535,18849981.3743845,14.3356209940742
"Likati","2017","20",2017,67257.5876325314,753577.529669507,8.9251052459099
"Likati","2017","200",2017,10352976.3264661,75397873.8609148,13.7311250255731
"Likati","2017","300",2017,23737758.6728134,169647153.843869,13.9924296606001
"Likati","2017","50",2017,654453.086154028,4712951.26284571,13.8862689142019
"Likati","2018","100",2018,2680330.27171643,18849981.3743845,14.2192727859072
"Likati","2018","20",2018,65110.9678323687,753577.529669507,8.64024805263556
"Likati","2018","200",2018,10286602.0823797,75397873.8609147,13.6430930417948
"Likati","2018","300",2018,23627179.2581519,169647153.843869,13.9272476565664
"Likati","2018","50",2018,648364.664508434,4712951.26284571,13.7570840084807
"Likati","2019","100",2019,2675058.70539302,18849981.3743845,14.1913068891845
"Likati","2019","20",2019,64161.1360623852,753577.529669507,8.51420504676195
"Likati","2019","200",2019,10267624.4436154,75397873.8609147,13.6179230498673
"Likati","2019","300",2019,23590553.7451013,169647153.843869,13.9056584272627
"Likati","2019","50",2019,647034.900030457,4712951.26284571,13.7288688964667
"Likati","2020","100",2020,2674745.26090892,18849981.3743845,14.1896440520821
"Likati","2020","20",2020,64161.1360623852,753577.529669507,8.51420504676195
"Likati","2020","200",2020,10266095.2144657,75397873.8609148,13.6158948373046
"Likati","2020","300",2020,23587048.8658701,169647153.843869,13.9035924455166
"Likati","2020","50",2020,647034.900030457,4712951.26284571,13.7288688964667
"Likati","2021","100",2021,2673823.92409204,18849981.3743845,14.184756318781
"Likati","2021","20",2021,64123.1427915858,753577.529669507,8.509163326527
"Likati","2021","200",2021,10256729.8732137,75397873.8609147,13.6034736100571
"Likati","2021","300",2021,23561118.4585495,169647153.843869,13.8883075399152
"Likati","2021","50",2021,647082.391618956,4712951.26284571,13.7298765790386
"Likati","2022","100",2022,2671525.33120868,18849981.3743845,14.1725621800298
"Likati","2022","20",2022,63933.1764375891,753577.529669506,8.48395472535229
"Likati","2022","200",2022,10242985.807502,75397873.8609146,13.5852448921797
"Likati","2022","300",2022,23522488.8004643,169647153.843869,13.8655369497756
"Likati","2022","50",2022,646673.963957864,4712951.26284572,13.72121050892
"Luebo","1992","100",1992,2260533.12433682,18849069.5358853,11.9928101492393
"Luebo","1992","20",1992,70107.0829424819,754033.448919098,9.29760915022801
"Luebo","1992","200",1992,9860308.08569337,12566435.7882826,78.4654316611197
"Luebo","1992","300",1992,22599233.3234049,169643962.409122,13.3215665340942
"Luebo","1992","50",1992,553096.53797909,4711925.44453413,11.7382277052088
"Luebo","1992","50",1992,553096.53797909,4711925.44453414,11.7382277052088
"Luebo","1993","100",1993,2260533.12433682,18849069.5358853,11.9928101492393
"Luebo","1993","20",1993,70107.0829424819,754033.448919098,9.29760915022801
"Luebo","1993","200",1993,9860298.58737567,12566435.7882826,78.4653560763011
"Luebo","1993","300",1993,22599185.8318164,169643962.409122,13.3215385392349
"Luebo","1993","50",1993,553096.53797909,4711925.44453413,11.7382277052088
"Luebo","1993","50",1993,553096.53797909,4711925.44453414,11.7382277052088
"Luebo","1994","100",1994,2260533.12433682,18849069.5358853,11.9928101492393
"Luebo","1994","20",1994,70107.0829424819,754033.448919098,9.29760915022801
"Luebo","1994","200",1994,9860279.59074027,12566435.7882826,78.4652049066638
"Luebo","1994","300",1994,22599147.8385456,169643962.409122,13.3215161433475
"Luebo","1994","50",1994,553096.53797909,4711925.44453413,11.7382277052088
"Luebo","1994","50",1994,553096.53797909,4711925.44453414,11.7382277052088
"Luebo","1995","100",1995,2262100.34675729,18849069.5358853,12.0011247369567
"Luebo","1995","20",1995,70107.0829424819,754033.448919099,9.297609150228
"Luebo","1995","20",1995,70107.0829424819,754033.448919098,9.29760915022801
"Luebo","1995","200",1995,9860355.57728187,12566435.7882826,78.4658095852129
"Luebo","1995","300",1995,22574490.2057968,169643962.409121,13.306981212426
"Luebo","1995","50",1995,552479.1473286,4711925.44453413,11.725124979842
"Luebo","1996","100",1996,2264474.92618226,18849069.5358853,12.0137225971345
"Luebo","1996","20",1996,70107.0829424819,754033.448919098,9.29760915022801
"Luebo","1996","20",1996,70107.0829424819,754033.448919099,9.297609150228
"Luebo","1996","200",1996,9862777.64829533,12566435.7882825,78.4850837139662
"Luebo","1996","300",1996,22583152.6715391,169643962.409122,13.3120874747528
"Luebo","1996","50",1996,552469.6490109,4711925.44453413,11.7249233994517
"Luebo","1997","100",1997,2262261.81815819,18849069.5358853,12.0019813914487
"Luebo","1997","20",1997,69936.1132238848,754033.448919098,9.2749351271005
"Luebo","1997","200",1997,9858332.43561181,12566435.7882826,78.449710018843
"Luebo","1997","300",1997,22566540.1138821,169643962.409122,13.3022948729878
"Luebo","1997","50",1997,552365.167516202,4711925.44453413,11.7227060151588
"Luebo","1997","50",1997,552365.167516202,4711925.44453414,11.7227060151588
"Luebo","1998","100",1998,2267276.92990371,18849069.5358853,12.0285880721444
"Luebo","1998","20",1998,70173.5711663807,754033.448919098,9.3064268258887
"Luebo","1998","200",1998,9867925.73648864,12566435.7882825,78.526050685668
"Luebo","1998","300",1998,22578460.5025954,169643962.409122,13.3093215826591
"Luebo","1998","50",1998,553552.457228682,4711925.44453413,11.7479035639413
"Luebo","1999","100",1999,2256135.4032418,18849069.5358853,11.9694789121899
"Luebo","1999","20",1999,69014.7764070008,754033.448919098,9.15274733580229
"Luebo","1999","200",1999,9828004.30719624,12566435.7882826,78.2083676929319
"Luebo","1999","300",1999,22526267.2468348,169643962.409122,13.2785552323455
"Luebo","1999","50",1999,551624.298735615,4711925.44453413,11.7069827447186
"Luebo","2000","100",2000,2249230.12627402,18849069.5358853,11.9328443347927
"Luebo","2000","20",2000,68397.3857565115,754033.448919098,9.07086891895296
"Luebo","2000","200",2000,9809976.50020194,12566435.7882826,78.0649077071569
"Luebo","2000","300",2000,22505361.4495775,169643962.409122,13.2662318953046
"Luebo","2000","50",2000,550399.015752336,4711925.44453413,11.6809788743751
